"","X","ID_clean","ID_preclean","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","middleTime","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"141",140,172,180,"AC-22","B","AC-22B","2018-03-30","60",60,-5,15.6976547,66.29959822,531291.7265,7353479.21,"12:35:00","16:39:14","3:04:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"142",141,172,180,"AC-22","B","AC-22B","2018-03-30","60",60,-5,15.6976547,66.29959822,531291.7265,7353479.21,"12:35:00","05:21:31","8:14:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"143",142,172,180,"AC-22","B","AC-22B","2018-03-30","60",60,-5,15.6976547,66.29959822,531291.7265,7353479.21,"12:35:00","05:21:06","8:14:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00563135995935259","0.0382962296149309","44.9005420252678","0"
"144",143,315,328,"AC-21","C","AC-21C","2018-03-30","25",25,-5,15.54403889,66.2931197,524408.0744,7352688.726,"10:47:30","16:39:14","4:52:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","0.0101994217376107","0.0402179654671604","43.4498085899599","0"
"145",144,315,328,"AC-21","C","AC-21C","2018-03-30","25",25,-5,15.54403889,66.2931197,524408.0744,7352688.726,"10:47:30","05:21:31","6:26:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"146",145,315,328,"AC-21","C","AC-21C","2018-03-30","25",25,-5,15.54403889,66.2931197,524408.0744,7352688.726,"10:47:30","05:21:06","6:26:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00510071568488268","0.0362278781155505","44.5258377973794","0"
"147",146,314,327,"AC-23","C","AC-23C","2018-03-30","65",65,-8,15.40240613,66.19702191,518122.7213,7341929.176,"09:10:00","16:39:14","6:29:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","0.00932205442459162","0.0390829691648006","44.3800246522908","0"
"148",147,314,327,"AC-23","C","AC-23C","2018-03-30","65",65,-8,15.40240613,66.19702191,518122.7213,7341929.176,"09:10:00","05:21:31","4:49:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.00880159143958321","0.0467980966324287","44.7577496119344","0"
"149",148,314,327,"AC-23","C","AC-23C","2018-03-30","65",65,-8,15.40240613,66.19702191,518122.7213,7341929.176,"09:10:00","05:21:06","4:49:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","NA","NA","NA","0"
"150",149,316,329,"AC-22","C","AC-22C","2018-03-30","65",65,-5,15.74886754,66.27024759,533627.8269,7350234.324,"12:35:00","16:39:14","3:04:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"151",150,316,329,"AC-22","C","AC-22C","2018-03-30","65",65,-5,15.74886754,66.27024759,533627.8269,7350234.324,"12:35:00","05:21:31","8:14:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"152",151,316,329,"AC-22","C","AC-22C","2018-03-30","65",65,-5,15.74886754,66.27024759,533627.8269,7350234.324,"12:35:00","05:21:06","8:14:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00489089691509413","0.036448323948472","43.6649230939792","0"
"153",152,329,342,"AC-24","C","AC-24C","2018-03-30","30",30,-5,15.78131809,66.18466847,535204.0008,7340713.562,"14:02:30","16:39:14","1:37:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"154",153,329,342,"AC-24","C","AC-24C","2018-03-30","30",30,-5,15.78131809,66.18466847,535204.0008,7340713.562,"14:02:30","05:21:31","9:41:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.00732825829850537","0.0410554934932247","42.5572140752572","0"
"155",154,329,342,"AC-24","C","AC-24C","2018-03-30","30",30,-5,15.78131809,66.18466847,535204.0008,7340713.562,"14:02:30","05:21:06","9:41:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","NA","NA","NA","0"
"156",155,29,31,"AC-22","A","AC-22A","2018-03-30","80",80,-5,15.66018048,66.26705978,529649.2181,7349834.175,"12:35:00","16:39:14","3:04:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"157",156,29,31,"AC-22","A","AC-22A","2018-03-30","80",80,-5,15.66018048,66.26705978,529649.2181,7349834.175,"12:35:00","05:21:31","8:14:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
"158",157,29,31,"AC-22","A","AC-22A","2018-03-30","80",80,-5,15.66018048,66.26705978,529649.2181,7349834.175,"12:35:00","05:21:06","8:14:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/41_2018-03-30_clip_1000/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","0.00695582902241436","0.0422996682371667","43.9339868010716","0"
"159",158,28,30,"AC-21","A","AC-21A","2018-03-30","85",85,-5,15.49256311,66.32241149,522072.9725,7355934.593,"10:47:30","16:39:14","4:52:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/39_2018-03-30_clip_1000/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","0.00829160930416202","0.0377473362123877","40.231432828386","0"
"160",159,28,30,"AC-21","A","AC-21A","2018-03-30","85",85,-5,15.49256311,66.32241149,522072.9725,7355934.593,"10:47:30","05:21:31","6:26:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_1000/40_2018-03-30_clip_1000/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","NA","NA","NA","0"
