,ID,OG_ID,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,MiddleTime,era5_new_date,era5_plusminus,era5_precip,era5_temp,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
148,71,78,AC-33,A,AC-33A,2020-02-26,170,170,-15.0,16.03670724,66.06518167,546930.7414,7327563.494,12:17:30,2020-02-25,minus,0.1,-11.2,16:30:48,19:46:00,S1B_IW_SLC__1SDV_20200225T163048_20200225T163116_020428_026B4D_0975,ASCENDING,102,216,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/13_2020-02-25_clip_1000/S1B__IW___A_20200225T163048_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/13_2020-02-25_clip_1000/S1B__IW___A_20200225T163048_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/13_2020-02-25_clip_1000/S1B__IW___A_20200225T163048_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/13_2020-02-25_clip_1000/S1B__IW___A_20200225T163048_VV_gamma0-rtc.tif
149,71,78,AC-33,A,AC-33A,2020-02-26,170,170,-15.0,16.03670724,66.06518167,546930.7414,7327563.494,12:17:30,2020-02-25,minus,0.1,-11.2,16:30:20,19:47:00,S1B_IW_SLC__1SDV_20200225T163020_20200225T163050_020428_026B4D_8053,ASCENDING,102,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/14_2020-02-25_clip_1000/S1B__IW___A_20200225T163020_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/14_2020-02-25_clip_1000/S1B__IW___A_20200225T163020_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/14_2020-02-25_clip_1000/S1B__IW___A_20200225T163020_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/14_2020-02-25_clip_1000/S1B__IW___A_20200225T163020_VV_gamma0-rtc.tif
150,359,377,AC-42,C,AC-42C,2020-02-27,135,135,-15.0,15.68504701,65.89042994,531224.7772,7307867.528,10:45:00,2020-02-28,plus,0.3,-13.4,05:37:28,18:52:00,S1B_IW_SLC__1SDV_20200228T053728_20200228T053755_020465_026C69_3787,DESCENDING,139,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_VV_gamma0-rtc.tif
151,359,377,AC-42,C,AC-42C,2020-02-27,135,135,-15.0,15.68504701,65.89042994,531224.7772,7307867.528,10:45:00,2020-02-28,plus,0.3,-13.4,05:37:03,18:52:00,S1B_IW_SLC__1SDV_20200228T053703_20200228T053730_020465_026C69_96A6,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_VV_gamma0-rtc.tif
152,72,79,AC-42,A,AC-42A,2020-02-27,75,75,-15.0,15.76098076,65.90840731,534661.4522,7309911.059,10:45:00,2020-02-28,plus,0.3,-13.4,05:37:28,18:52:00,S1B_IW_SLC__1SDV_20200228T053728_20200228T053755_020465_026C69_3787,DESCENDING,139,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_VV_gamma0-rtc.tif
153,72,79,AC-42,A,AC-42A,2020-02-27,75,75,-15.0,15.76098076,65.90840731,534661.4522,7309911.059,10:45:00,2020-02-28,plus,0.3,-13.4,05:37:03,18:52:00,S1B_IW_SLC__1SDV_20200228T053703_20200228T053730_020465_026C69_96A6,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_VV_gamma0-rtc.tif
154,359,377,AC-42,C,AC-42C,2020-02-27,135,135,-15.0,15.68504701,65.89042994,531224.7772,7307867.528,10:45:00,2020-02-26,minus,0.0,-15.4,16:23:03,18:21:00,S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif
155,72,79,AC-42,A,AC-42A,2020-02-27,75,75,-15.0,15.76098076,65.90840731,534661.4522,7309911.059,10:45:00,2020-02-26,minus,0.0,-15.4,16:23:03,18:21:00,S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif
156,215,228,AC-42,B,AC-42B,2020-02-27,130,130,-15.0,15.76104404,65.87253495,534712.811,7305912.951,10:45:00,2020-02-28,plus,0.3,-13.4,05:37:28,18:52:00,S1B_IW_SLC__1SDV_20200228T053728_20200228T053755_020465_026C69_3787,DESCENDING,139,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/10_2020-02-28_clip_1000/S1B__IW___D_20200228T053728_VV_gamma0-rtc.tif
157,215,228,AC-42,B,AC-42B,2020-02-27,130,130,-15.0,15.76104404,65.87253495,534712.811,7305912.951,10:45:00,2020-02-28,plus,0.3,-13.4,05:37:03,18:52:00,S1B_IW_SLC__1SDV_20200228T053703_20200228T053730_020465_026C69_96A6,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/11_2020-02-28_clip_1000/S1B__IW___D_20200228T053703_VV_gamma0-rtc.tif
158,215,228,AC-42,B,AC-42B,2020-02-27,130,130,-15.0,15.76104404,65.87253495,534712.811,7305912.951,10:45:00,2020-02-26,minus,0.0,-15.4,16:23:03,18:21:00,S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/12_2020-02-26_clip_1000/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif
159,247,260,AC-41,B,AC-41B,2021-03-15,140,140,-10.0,16.35196411,65.83569752,561751.7168,7302261.377,04:54:00,2021-03-16,plus,0.1,-7.6,16:23:09,35:29:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
160,390,409,AC-41,C,AC-41C,2021-03-15,100,100,-10.0,16.30759412,65.80478255,559797.0704,7298773.267,04:54:00,2021-03-16,plus,0.1,-7.6,16:23:09,35:29:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
161,103,111,AC-41,A,AC-41A,2021-03-15,90,90,-10.0,16.26443367,65.83598422,557753.5181,7302210.037,04:54:00,2021-03-16,plus,0.1,-7.6,16:23:09,35:29:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/8_2021-03-16_clip_1000/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
162,248,261,AC-42,B,AC-42B,2021-03-16,85,85,-10.0,15.76104404,65.87253495,534712.811,7305912.951,07:15:00,2021-03-15,minus,0.1,-4.3,16:30:51,14:44:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
163,392,411,AC-31,C,AC-31C,2021-03-16,150,150,-5.0,15.68346284,65.98772306,531034.4515,7318710.707,11:58:00,2021-03-15,minus,0.1,-4.3,16:30:51,19:27:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
164,249,262,AC-31,B,AC-31B,2021-03-16,80,80,-5.0,15.63274264,66.01705338,528698.4479,7321955.65,11:58:00,2021-03-15,minus,0.1,-4.3,16:30:51,19:27:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
165,104,112,AC-42,A,AC-42A,2021-03-16,50,50,-10.0,15.76098076,65.90840731,534661.4522,7309911.059,07:15:00,2021-03-15,minus,0.1,-4.3,16:30:51,14:44:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
166,105,113,AC-31,A,AC-31A,2021-03-16,140,140,-5.0,15.59576559,65.98449828,527055.8412,7318310.67,11:58:00,2021-03-15,minus,0.1,-4.3,16:30:51,19:27:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
167,391,410,AC-42,C,AC-42C,2021-03-16,90,90,-10.0,15.68504701,65.89042994,531224.7772,7307867.528,07:15:00,2021-03-15,minus,0.1,-4.3,16:30:51,14:44:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/9_2021-03-15_clip_1000/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
168,129,137,AC-36,A,AC-36A,2022-03-13,110,110,-5.0,16.75175007,65.99519203,579512.604,7320484.624,05:57:00,2022-03-14,plus,0.0,-3.6,05:30:07,23:33:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
169,129,137,AC-36,A,AC-36A,2022-03-13,110,110,-5.0,16.75175007,65.99519203,579512.604,7320484.624,05:57:00,2022-03-14,plus,0.0,-3.6,05:29:43,23:32:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
170,127,135,AC-34,A,AC-34A,2022-03-13,150,150,,16.33018168,66.05549638,560237.5303,7326734.951,07:59:00,2022-03-14,plus,0.0,-3.6,05:30:07,21:31:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
171,127,135,AC-34,A,AC-34A,2022-03-13,150,150,,16.33018168,66.05549638,560237.5303,7326734.951,07:59:00,2022-03-14,plus,0.0,-3.6,05:29:43,21:30:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
172,273,286,AC-36,B,AC-36B,2022-03-13,60,60,-5.0,16.76838233,66.0304171,580156.6735,7324430.853,05:57:00,2022-03-14,plus,0.0,-3.6,05:30:07,23:33:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
173,273,286,AC-36,B,AC-36B,2022-03-13,60,60,-5.0,16.76838233,66.0304171,580156.6735,7324430.853,05:57:00,2022-03-14,plus,0.0,-3.6,05:29:43,23:32:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/7_2022-03-14_clip_1000/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
174,270,283,AC-30,B,AC-30B,2022-03-13,230,230,-5.0,16.3475215,66.10802569,560896.7912,7332605.764,09:54:30,2022-03-14,plus,0.0,-3.6,05:30:07,19:35:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_1000/6_2022-03-14_clip_1000/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
